2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-connector-basic-1.9.20.jar
2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-impl-1.9.20.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-named-locks-1.9.20.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-provider-3.9.7.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-spi-1.9.20.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-file-1.9.20.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-http-1.9.20.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-wagon-1.9.20.jar
2025-02-18 10:42:22,749 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-util-1.9.20.jar
2025-02-18 10:42:22,750 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-settings-3.9.7.jar
2025-02-18 10:42:22,750 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-settings-builder-3.9.7.jar
2025-02-18 10:42:22,750 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-shared-utils-3.4.2.jar
2025-02-18 10:42:22,751 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2025-02-18 10:42:22,751 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2025-02-18 10:42:22,751 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-0.0.7.jar
2025-02-18 10:42:22,751 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-1.2.0.jar
2025-02-18 10:42:22,751 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-cipher-2.0.jar
2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-classworlds-2.8.0.jar
2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-component-annotations-2.1.0.jar
2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-interpolation-1.27.jar
2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-sec-dispatcher-2.0.jar
2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-utils-3.5.1.jar
2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-file-3.5.3.jar
